number,name,activity,address,addressy,coordinates,metro,area,phone,site,status,time,reach,inventory,services,premises,cameras,others
15.02,"СПб ГБУ ""Центр спорта Приморского района""","Баскетбол Настольный теннис Уличные тренажёры","ул. Дибуновская, д. 59","197183, Санкт-Петербург, ул.Дибуновская, уч.9 (южнее д.59)",Array,"Старая деревня",Приморский,"2400168, 4588661","Http://gu171.site.gov.spb.ru/ https://vk.com/centrsporta",Работающий,09.00-22.00,Да,,,,,
15.03,"СПб ГБУ ""Центр спорта Приморского района""","Баскетбол Футбол","ул. Савушкина, д. 44","197183, Санкт-Петербург, улица Савушкина, участок 3, д. Западнее дома 44",Array,"Черная речка",Приморский,"2400168, 4588661","Http://gu171.site.gov.spb.ru/ https://vk.com/centrsporta",Работающий,09.00-22.00,Да,,1,,,
15.04,"СПб ГБУ ""Центр спорта Приморского района""","Уличные тренажеры Настольный теннис","ул. Школьная, д.3, лит. А","197183, Санкт-Петербург, улица Школьная, участок 47, д. Северо-западнее дома 3, лит. А",Array,"Черная речка",Приморский,"2400168, 4588661","Http://gu171.site.gov.spb.ru/ https://vk.com/centrsporta",Работающий,09.00-22.00,Да,,,,,
15.05,"СПб ГБУ ""Центр спорта Приморского района""","Баскетбол Уличные тренажеры","ул. Школьная, д.17, лит. А","197183, Санкт-Петербург, улица Школьная, участок 48, д. Северо-восточнее дома 17, лит. А",Array,"Черная речка",Приморский,"2400168, 4588661","Http://gu171.site.gov.spb.ru/ https://vk.com/centrsporta",Работающий,09.00-22.00,Да,,,,,
15.06,"СПб ГБУ ""Центр спорта Приморского района""","Баскетбол Волейбол Уличные тренажёры Настольный теннис","пр. Испытателей, д.28, к.3, лит. А","197227, Санкт-Петербург, проспект Испытателей, участок 52, д. Южнее дома 28, кор. 3, лит. А",Array,"Комендантский проспект",Приморский,"2400168, 4588661","Http://gu171.site.gov.spb.ru/ https://vk.com/centrsporta",Работающий,09.00-22.00,Да,,,,,
15.07,"СПб ГБУ ""Центр спорта Приморского района""","Баскетбол Уличные тренажёры","ул. Гаккелевская, д. 25, к.2,    лит. А","197227, Санкт-Петербург, улица Гаккелевская, участок 53, д. Северо-западнее дома 25, кор. 2, лит. А",Array,"Комендантский проспект",Приморский,"2400168, 4588661","Http://gu171.site.gov.spb.ru/ https://vk.com/centrsporta",Работающий,09.00-22.00,Да,,,,,
15.08,"СПб ГБУ ""Центр спорта Приморского района""","Настольный теннис Уличные тренажеры","Серебристый бульвар, д.13, к.1, лит. А","197227, Санкт-Петербург, бульвар Серебристый, участок 75, д. Северо-восточнее дома 13, кор. 1, лит. А",Array,Пионерская,Приморский,"2400168, 4588661","Http://gu171.site.gov.spb.ru/ https://vk.com/centrsporta",Работающий,09.00-22.00,Да,,,,,
15.09,"СПб ГБУ ""Центр спорта Приморского района""","Настольный теннис Уличные тренажеры","пр. Испытателей, д.20, к.1","197227, Санкт-Петербург, проспект Испытателей, участок 27, д. Южнее дома 20, кор. 1",Array,Пионерская,Приморский,"2400168, 4588661","Http://gu171.site.gov.spb.ru/ https://vk.com/centrsporta",Работающий,09.00-22.00,Да,,,,,
15.10,"СПб ГБУ ""Центр спорта Приморского района""","Футбол Хоккей Баскетбол","ул. Байконурская, д.19, к.3,     лит. А","197227, Санкт-Петербург, улица Байконурская, участок 25, д. Севернее дома 19, кор. 3, лит. А",Array,Пионерская,Приморский,"2400168, 4588661","Http://gu171.site.gov.spb.ru/ https://vk.com/centrsporta",Работающий,09.00-22.00,Нет,,,,,
15.11,"СПб ГБУ ""Центр спорта Приморского района""","Футбол Баскетбол Волейбол Уличные тренажёры","ул. Колхозная, д. 33","197229, Санкт-Петербург, Лахта, улица Колхозная, участок 51, д. Северо-восточнее пересечения с улицей Красных партизан, д.33",Array,Беговая,Приморский,"2400168, 4588661","Http://gu171.site.gov.spb.ru/ https://vk.com/centrsporta",Работающий,09.00-22.00,Да,,1,,,
15.12,"СПб ГБУ ""Центр спорта Приморского района""","Футбол Баскетбол","Аллея Котельникова, д.2, к.2, лит. А","197341, Санкт-Петербург, аллея Котельникова, участок 11, д. Южнее дома 2, кор. 2, лит. А",Array,Пионерская,Приморский,"2400168, 4588661","Http://gu171.site.gov.spb.ru/ https://vk.com/centrsporta",Работающий,09.00-22.00,Да,,,,,
15.13,"СПб ГБУ ""Центр спорта Приморского района""",Баскетбол,"Аллея Поликарпова, д.3, к.1., лит. А","197341, Санкт-Петербург, аллея Поликарпова, участок 31, д. Во дворе дома 3, кор. 1, лит. А",Array,Пионерская,Приморский,"2400168, 4588661","Http://gu171.site.gov.spb.ru/ https://vk.com/centrsporta",Работающий,09.00-22.00,Да,,,,,
15.14,"СПб ГБУ ""Центр спорта Приморского района""","Футбол Баскетбол","Аллея Поликарпова, д.8, к.1., лит. А","197341, Санкт-Петербург, аллея Поликарпова, участок 32, д. Во дворе дома 8, кор. 1, лит. А",Array,Пионерская,Приморский,"2400168, 4588661","Http://gu171.site.gov.spb.ru/ https://vk.com/centrsporta",Работающий,09.00-22.00,Да,,,,,
15.15,"СПб ГБУ ""Центр спорта Приморского района""","Настольный теннис Уличные тренажеры","ул. Парашютная, д.12","197341, Санкт-Петербург, улица Парашютная, участок 20, д. В северной части двора дома 12",Array,Пионерская,Приморский,"2400168, 4588661","Http://gu171.site.gov.spb.ru/ https://vk.com/centrsporta",Работающий,09.00-22.00,Да,,,,,
15.16,"СПб ГБУ ""Центр спорта Приморского района""",Скейтбординг,"Ланское шоссе, д.24, к.5, лит. А","197342,Санкт-Петербург, Ланское шоссе, участок 32, д. Северо-западнее д.24, кор. 5, лит. А",Array,"Черная речка",Приморский,"2400168, 4588661","Http://gu171.site.gov.spb.ru/ https://vk.com/centrsporta",Работающий,09.00-22.00,Да,,,,,
15.17,"СПб ГБУ ""Центр спорта Приморского района""","Футбол Баскетбол","Ланское шоссе, д.9, лит. А","197342, Санкт-Петербург, Ланское шоссе, участок 44, д. Юго-восточнее дома 9, лит. А",Array,"Черная речка",Приморский,"2400168, 4588661","Http://gu171.site.gov.spb.ru/ https://vk.com/centrsporta",Работающий,09.00-22.00,Да,,1,,,
